Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30,SVENPY01,SVENPY02,SVENPY03,SVENPY04,SVENPY05,SVENPY06,SVENPY07,SVENPY08,SVENPY09,SVENPY10,SVENPY11,SVENPY12,SVENPY13,SVENPY14,SVENPY15,SVENPY16,SVENPY17,SVENPY18,SVENPY19,SVENPY20,SVENPY21,SVENPY22,SVENPY23,SVENPY24,SVENPY25,SVENPY26,SVENPY27,SVENPY28,SVENPY29,SVENPY30,SVENF01,SVENF02,SVENF03,SVENF04,SVENF05,SVENF06,SVENF07,SVENF08,SVENF09,SVENF10,SVENF11,SVENF12,SVENF13,SVENF14,SVENF15,SVENF16,SVENF17,SVENF18,SVENF19,SVENF20,SVENF21,SVENF22,SVENF23,SVENF24,SVENF25,SVENF26,SVENF27,SVENF28,SVENF29,SVENF30
2024-04-01,2.1316793715682953,3.3591251823719532,0.00024171551955970885,7.316728631469399,2.0323171760754244,16.474369205346616,4.998088173008666,4.679065760079617,4.477921035912621,4.356773224035972,4.289776938228583,4.259207405666176,4.252850767511407,4.262255622507349,4.281555296008287,4.3066700116224785,4.334763158795514,4.363868382665379,4.392632140329386,4.420134757917342,4.4457651833634575,4.469132703674545,4.4900042794368185,4.508259756105077,4.523859639745326,4.536821768034571,4.547204325343316,4.555093415841588,4.560593935339445,4.5638228475326486,4.564904224832795,4.563965592644782,4.561135242274348,4.556540267582352,4.5503051449916825,4.5425507230311,5.063885346589128,4.743845798769886,4.543993801568047,4.424165421588659,4.3575855677126025,4.326202044394383,4.3177606583049695,4.323913513195179,4.338969459346282,4.359056739128212,4.381556040707473,4.404713581926289,4.4273753142360786,4.448803270365794,4.4685479999808475,4.486359539574066,4.5021250143189615,4.515824753922257,4.527501353511348,4.537237836678986,4.545142252786951,4.5513368448119165,4.555950477579262,4.5591133995957405,4.560953678881951,4.5615948406551485,4.56115436710319,4.559742813621267,4.557463363251406,4.5544116895837945,4.603399335730659,4.1740386264149905,4.009940769768737,3.994588863931113,4.057986236643977,4.158478816652114,4.27164886700985,4.383531577064625,4.486474131445851,4.576609914976224,4.652319775180684,4.713296368748732,4.759976860419233,4.793200486604866,4.814003280257733,4.823496357955417,4.822795019932327,4.812978659765793,4.795069271916007,4.770021107749405,4.738716941240343,4.701968183969681,4.660517175350774,4.61504063724003,4.566153686707263,4.514414047306641,4.460326249177201,4.40434569929494,4.346882558170069,4.288305392276354
2024-04-02,2.1956375520249347,3.2603809615557795,-0.0001862646834917422,7.236682439136271,1.968911331606536,15.850545010031842,4.970960045679662,4.662913373633791,4.473364057914626,4.363094012585023,4.305671965395497,4.283189567345359,4.283454373276371,4.298131924729326,4.321508924858602,4.349664822411627,4.379913345116541,4.410423453633054,4.439960251443134,4.467706597151388,4.493139370143745,4.515943005763379,4.535948629536767,4.553090906109973,4.567377241006349,4.578865663416406,4.587648857430316,4.5938425818357995,4.59757724619,4.598991773570122,4.598229131523269,4.595433087872237,4.590745871096109,4.584306502135093,4.576249626634441,4.566704721337732,5.035999723926199,4.726952442237553,4.538556454543335,4.42935520190531,4.372027326176857,4.348370732306033,4.346182354593625,4.3572574868075264,4.376080795545434,4.398957994866526,4.423434058960667,4.447900356014467,4.4713275930434175,4.493083207816382,4.512805833965049,4.530318587299253,4.545568924133411,4.5585868000870535,4.569455509128538,4.57829135974777,4.585229543087478,4.590414360220321,4.593992530133962,4.59610868083458,4.596902389436084,4.596506320648173,4.5950451418629,4.5926349840389955,4.589383282317843,4.585388876648571,4.586194035372803,4.181077862266525,4.039529372620368,4.042036039753527,4.118078402272352,4.226501874989381,4.343714624114785,4.456594059373604,4.5582260870288795,4.6453483840234515,4.716818522711221,4.772698298145057,4.813708392349597,4.840905460782972,4.855492665092575,4.858710140189476,4.851773221818297,4.835839099003161,4.8119902792968485,4.781227900717035,4.744470718404873,4.702557273986831,4.656249765199273,4.606238739617193,4.553148100014863,4.497540126672453,4.439920352008787,4.380742200270886,4.3204113507045445,4.259289809334703
2024-04-03,2.5881302681540785,2.889073188082843,-0.00046088297922750526,6.150800427215815,1.7056108882680194,16.29073903642584,4.95525703072927,4.637156718029453,4.449026418808021,4.344046804737947,4.29228032060599,4.2744118228300945,4.277870724944492,4.294410050287534,4.31858243409064,4.346772156223887,4.376574448968203,4.406393454209314,4.435179041663397,4.462252633597323,4.487190641276018,4.509745577359054,4.529792072106048,4.547289533596238,4.562256057442906,4.574750026476774,4.584857026656338,4.5926804789672975,4.598334896601126,4.6019410157473075,4.6036222762803165,4.603502283491838,4.601702988356051,4.598343397603891,4.5935386766213595,4.5873995448396165,5.020066885684072,4.700851132655487,4.513710292706771,4.409539547128911,4.357574412649642,4.3382721649680915,4.339097115618899,4.351954216967959,4.371596187160882,4.394620682087815,4.418831439457829,4.4428269036439945,4.465732594566217,4.487025236419884,4.506416053261251,4.523772606917195,4.539066005000265,4.5523349852964765,4.5636613443041565,4.573153068716973,4.58093274732847,4.587129633977105,4.591874253699621,4.595294790912317,4.597514731382242,4.598651388015288,4.598815049191464,4.598108563831375,4.596627230280332,4.594458893536328,4.550492826539128,4.150193944990681,4.027770396692967,4.046329521920756,4.130978739533704,4.241215585718151,4.355575172739817,4.463096263026405,4.558580227207568,4.639959617143171,4.7068399345907075,4.759693668694094,4.799416824277603,4.827086755931196,4.843831661145765,4.850761882898737,4.848935310808171,4.839341484890538,4.822895855702496,4.800439464048855,4.772741421496323,4.740502750127593,4.7043607938133665,4.664893776039012,4.62262528021075,4.578028539263989,4.531530482288687,4.483515519014304,4.434329060729634,4.384280785428617
2024-04-04,2.5603869718144407,2.909498437663796,-0.0008011503496955511,6.1129571517230685,1.6931520372430737,16.45960208850939,4.935729477651911,4.609976019189809,4.416843861150584,4.308446140683462,4.254242960167898,4.234575501613042,4.236673619393355,4.252171345134767,4.275547624637676,4.3031387665251115,4.332506859280713,4.362031656962909,4.3906439977474445,4.417649710666172,4.44261195639752,4.465271701089687,4.4854933488062265,4.503227160795173,4.5184830050345886,4.531311842157226,4.541792554937784,4.55002251048639,4.556110758491606,4.560173110480863,4.5623285744378625,4.562696774773544,4.561396094421317,4.558542349858756,4.554247861734531,4.548620820511197,5.000106572803523,4.673205457863109,4.481074232037086,4.373515617004114,4.319158960982734,4.2981165990047705,4.29765074435452,4.309543401836216,4.328468829919698,4.350971728844335,4.374817934770885,4.398577252334221,4.42135257490612,4.442602154510277,4.462021799346162,4.479466032162987,4.494894851499875,4.508337501402767,4.519867662879392,4.529586396286456,4.5376103959271745,4.544063918450992,4.5490732720167575,4.552763101860342,4.555253941926435,4.556660661065452,4.557091541317032,4.556647801440507,4.555423431874718,4.553505244836779,4.521448062893053,4.110821357404641,3.983348471627696,3.999314705894531,4.082564795534903,4.192050124608292,4.30607617539001,4.413584073582835,4.509327808553319,4.591208801184463,4.658804996875826,4.712561208797712,4.753345359537658,4.782207052217993,4.800247894571298,4.808553428098024,4.808158906208914,4.80003356657679,4.785074910657729,4.764108306129638,4.737889333202775,4.7071074607552585,4.672390282539126,4.634307899644711,4.59337723169988,4.550066147196363,4.504797362356302,4.457952089941271,4.409873436470084,4.360869555153142
2024-04-05,1.9706529615394173,3.4748733088868407,0.0006045525681219339,7.966820596824129,2.157601831848107,16.006872948168063,4.990328949476041,4.694065410185049,4.5072858791827155,4.395762821664549,4.335709605577071,4.3105341209426715,4.308625640652399,4.321839553231556,4.344455158108114,4.372455371841471,4.403026390895337,4.434208304711306,4.46464978232377,4.493434864501544,4.519959970292975,4.5438460615256915,4.564875561551361,4.582946804300708,4.598040971844522,4.610197982709609,4.61949883466767,4.62605263037035,4.629987020982773,4.631441159257463,4.630560505360154,4.627493007827201,4.622386310091856,4.615385725145658,4.6066327875883,4.596264240889713,5.055716101915549,4.7585417395043015,4.573007440453228,4.462713226575699,4.40295502374946,4.376804459787287,4.372603447160924,4.382311400766356,4.400391344386752,4.423048393640065,4.447704053869319,4.472630788419782,4.496696662526396,4.519186156690677,4.539673993390687,4.557936041252724,4.57388626601593,4.587532055642031,4.598942558587092,4.608226272840878,4.615515233422777,4.620953920086338,4.6246915490777205,4.6268767941682425,4.627654251775484,4.62716215651284,4.62553099026046,4.622882725988101,4.619330518333087,4.6149787042126365,4.624414882957069,4.22458651748004,4.07394710409937,4.065717417341654,4.1340879848240295,4.238911923452017,4.356083237515586,4.471491447389878,4.577225649163617,4.669193237848627,4.745628145456227,4.8061582368580265,4.851224055573926,4.881718210231838,4.898763196270882,4.903575961239371,4.8973867176494235,4.881391582346758,4.856726216590561,4.824452417980002,4.785552619302314,4.740929137943235,4.691406206430358,4.637733560267125,4.580590827215241,4.520592255616661,4.458291503022152,4.394186321081346,4.328723043994647,4.262300831960593
2024-04-08,1.4876287341802832,3.9289330283853423,0.001504218688248728,9.268740367598543,2.5343789218497053,15.984516791271286,5.012415198212291,4.7388888719176965,4.559322462080581,4.447053646780209,4.382654407988635,4.351946658277377,4.344573523369232,4.352967730871675,4.3716044951729325,4.396458751966978,4.424609576215953,4.453950914579401,4.482979343391128,4.510637808320812,4.536200185031269,4.559185707556795,4.579295327309256,4.596364233286638,4.610326326046319,4.6211875666829085,4.629005940002848,4.63387636566985,4.635919324685739,4.635272285813484,4.632083249467,4.626505898212854,4.618695969952869,4.608808564082871,4.596996161148763,4.583407189069192,5.078104843030316,4.80381894148005,4.625625617371616,4.514848420809855,4.451129365765606,4.419901073587572,4.410705282713602,4.416035743888075,4.430522672866213,4.4503486419328455,4.472825895207071,4.496088516272613,4.518867388061078,4.540325333490499,4.5599362302429824,4.577396363515086,4.592559462951286,4.605389164070946,4.6159243010983415,4.624253654546971,4.6304976673970595,4.634795296892851,4.637294648873656,4.638146394636087,4.6374992304982765,4.635496832249589,4.632275898612605,4.627964982951986,4.622683890426963,4.6165434757032,4.680692974022491,4.296134457567554,4.13286043583118,4.104697351139527,4.154909526246996,4.246492229332011,4.355637170707724,4.467335802304962,4.572423053793196,4.6655914745038425,4.744058987088268,4.806676748278182,4.853333233783038,4.88455759179794,4.901256939719285,4.904543597494069,4.895622619473937,4.8757196701841785,4.846035815129829,4.807720194994594,4.761854514187414,4.709445270347861,4.651420995384699,4.588632683385585,4.521856189529407,4.45179579349728,4.3790883958837465,4.304308000613454,4.227970259928374,4.150536941046863
2024-04-09,2.005033649285125,3.415147823145323,-0.0004594836178904388,7.674187673749356,2.2361315162984017,16.330575710157834,4.984228648193429,4.695398811685176,4.509224188611212,4.394542361524605,4.32943379725848,4.298427170086115,4.290569630503462,4.298089021367465,4.315462558016547,4.338765599736449,4.365214158523202,4.392841951262964,4.420271283347516,4.446549663521502,4.4710326814796675,4.493299606114565,4.51309224490692,4.530270427375369,4.544779434065012,4.55662605704872,4.565860932505036,4.572565456691844,4.57684207011773,4.5788070305471855,4.578585034868288,4.5763052213811966,4.572098207627398,4.566093908375645,4.5584199435666415,4.549200493768549,5.049359726516992,4.759680683003067,4.5748293621246585,4.461556464024648,4.397036474459283,4.3654496584841445,4.355775301607199,4.360321679320736,4.37372555193289,4.392261277842855,4.41335899044082,4.435266221312032,4.456809025214065,4.477222656989173,4.496031147868957,4.512961424443886,4.527881930798919,4.54075869963849,4.551623894729011,4.56055329794253,4.567650232059725,4.57303412726271,4.576832445941947,4.5791750400805,4.580190271829867,4.580002411431697,4.578729958650448,4.576484629268384,4.573370817432137,4.569485395118797,4.630615488407038,4.232676635104358,4.070877482647612,4.0471195698811435,4.099891515243644,4.190976727246701,4.296962008961749,4.403815212232599,4.503424677281016,4.591392532900944,4.665629258587929,4.725460157417704,4.771058763110725,4.803088937537438,4.822480080561789,4.830287151885553,4.827604643778227,4.815514792366597,4.795057442087226,4.767213533440767,4.732897095718181,4.69295248684108,4.648154810981827,4.599212203593298,4.546769157856839,4.491410375432294,4.4336648211127505,4.374009786047714,4.312874843492164,4.250645631115772
2024-04-10,8.029834516233447e-07,5.430034068592501,1.4989623213143297,13.461985213967278,2.6724375593276197,16.622666442463785,5.138245996047188,4.916617019296884,4.753899974759436,4.639375042851649,4.563392245412137,4.517579156282762,4.494858245335404,4.489362980022131,4.496306757446559,4.51183643709563,4.532888248774739,4.557055227325021,4.582470145150308,4.607704912874057,4.631685777217346,4.6536228347214745,4.672952062916574,4.689288034509903,4.7023855935596535,4.712108955762643,4.718406901237418,4.721292931488991,4.720829449239989,4.717115184741834,4.710275233654727,4.700453190604965,4.687804961255908,4.672493916774197,4.654687120584495,4.634552410757179,5.206616804595872,4.984546656578858,4.823514434009167,4.711174945362185,4.636924471036764,4.591863084012454,4.568661637251963,4.5613861681584185,4.565308792026575,4.576721836346438,4.5927648404117,4.611269520838971,4.630624796040571,4.649661974299474,4.667558962163397,4.683761646072364,4.697920284328934,4.709838692657431,4.719434116411487,4.726705883276364,4.731711171358937,4.734546475750785,4.7353335920791295,4.7342091476471255,4.731316895145118,4.726802140101159,4.720807802967633,4.7134717228548375,4.704924895668403,4.695290408011599,4.883412760459697,4.535983129378781,4.343163122188671,4.264378880568078,4.2653320303394215,4.318425947598941,4.402282412653556,4.500877400488803,4.602583115332404,4.699261084744834,4.785469705916097,4.857804946452956,4.914369944745248,4.9543588167808466,4.977736477683728,4.9849964113499965,4.976980148424778,4.954744666387389,4.919466435994932,4.872373130713895,4.8146959811853165,4.747637375603066,4.67234960365046,4.589921659341754,4.501371804312859,4.40764419288026,4.309608313052185,4.208060336658971,4.103725723610555,3.997262611145827
2024-04-11,-3.059067042287609,8.447287247026017,1.7585555633224765,21.64031446795425,3.5614788008757214,17.460852127384936,5.107633148876685,4.895718659297506,4.740378164468759,4.631076050412769,4.55874290559354,4.515648289687489,4.495260741934969,4.492106428561004,4.501633449344099,4.520085828032052,4.544389198612104,4.57204887910587,4.601060187434208,4.629830350066701,4.65711107679373,4.681940748418798,4.703595135391792,4.7215455975234235,4.73542378265541,4.744991928463358,4.7501179651986485,4.750754710949604,4.746922540542597,4.738694992043397,4.726186849766425,4.709544309397364,4.6889368894461665,4.664550804247672,4.636583557756671,4.605239555155043,5.175126200714377,4.962794636709473,4.809065554176825,4.701856242464607,4.631172889449531,4.588751193047141,4.567781476751451,4.562688340558398,4.568946608701739,4.582922968403996,4.601737390831395,4.623141124183588,4.645409461051432,4.667248119494075,4.687712287866659,4.706137390179473,4.722080564223936,4.735271779950183,4.745573492540406,4.752947732102052,4.757429576492243,4.759106026750783,4.758099395967327,4.754554423005546,4.748628424998552,4.740483901552231,4.730283095611022,4.718184098928055,4.704338163160872,4.688887940724212,4.863532303689106,4.532231036513405,4.348303846985487,4.273387266855343,4.27609220115409,4.331176515696398,4.418681898955798,4.523103729422604,4.632631055785208,4.738473545336367,4.834279702833597,4.915643251469463,4.97969053363873,5.024739922315286,5.05002371441905,5.055463257370819,5.041488778581777,5.008896313021058,4.958735111625915,4.892219876972239,4.810663064605281,4.715423285846409,4.607866543366963,4.4893376262719915,4.361139493965789,4.2245188973091885,4.080656832020967,3.930662703282453,3.775571311735208,3.616341958198507
2024-04-12,0.7699788181310248,4.613934285645086,-2.697046134509526,11.90035941584135,4.829981572728134,15.276548271983152,5.067018481192559,4.836377909639489,4.673273348185004,4.56263533201406,4.4923574367346,4.452738121369722,4.436026337864993,4.436051673600799,4.4479233592158955,4.467785378079132,4.492617278950042,4.52007221983748,4.548345340277814,4.576066837542832,4.602215163654552,4.62604660849662,4.647038225568186,4.66484162017446,4.679245578824043,4.690145892635151,4.6975210323818715,4.701412581257596,4.701909533937197,4.699135735587612,4.693239869036323,4.6843875080028194,4.672754843727882,4.658523765245787,4.641878032988297,4.623000333874184,5.133651809986612,4.9024971891782805,4.740938831147989,4.6322152115961055,4.563293060554048,4.52398559547338,4.506325190773151,4.504098125389861,4.512487323277478,4.527790789778111,4.547195860820786,4.568596461046486,4.59044462966234,4.611629950314636,4.631381970933208,4.649191644696835,4.664748494637838,4.677890723446266,4.688565918189852,4.696800366627312,4.702675321401715,4.7063088272364375,4.707841968017769,4.707428598206177,4.705227799233564,4.701398449479942,4.6960954192972695,4.689467003597769,4.681653286871106,4.672785202042333,4.796713782018828,4.448213569949049,4.269391827753676,4.208005934122257,4.2248182523284665,4.29063907371228,4.384013014187725,4.48941227343371,4.59582869835333,4.695679233718801,4.7839572987232115,4.857576858816442,4.914867232774647,4.955185594651947,4.978621183982764,4.98577081110894,4.977569644552335,4.9551647377435355,4.91982148681843,4.872855363362831,4.81558295792,4.749287698518021,4.675196650086543,4.594465616126294,4.5081704014126265,4.417302591845941,4.322768594822314,4.225390984381967,4.125911428589146,4.024994656829255
2024-04-15,7.122868312198796e-12,5.368959021826216,-5.939478058332804,16.23018327101781,6.242056277368053,13.81411010885339,5.092947937446682,4.8904673102012275,4.746851197514987,4.649920957166227,4.589592570125513,4.557543941413572,4.546933160700297,4.552160050075133,4.568664472073526,4.592755846323069,4.621469153364265,4.652443410840143,4.683819208681231,4.714152401759746,4.742341494056719,4.767566619010152,4.789238336042798,4.806954731524835,4.820465540608669,4.829642200442225,4.834452910299063,4.834941914481178,4.831212343134449,4.823412047500846,4.811721952284688,4.79634652100405,4.777505992367176,4.755430098503933,4.730353020696045,4.702509376279592,5.1600161081691684,4.957112851516935,4.814924611083969,4.719733824182831,4.66056590814308,4.628604451721746,4.616769079234934,4.619396613579434,4.631990138953072,4.651014920923592,4.673728644429939,4.698038369952797,4.722379402856115,4.745612803655369,4.766939083335527,4.785826058500446,4.801949080005107,4.8151420039492026,4.825357401263906,4.832634626667161,4.837074497626786,4.838819468823894,4.838038323636105,4.834914536790149,4.829637587582363,4.82239661805395,4.813375933532389,4.802751933335225,4.790691137297206,4.777349039802227,4.856375555456124,4.548816300421396,4.391561273435087,4.341498348221938,4.3649252690877205,4.435743000170628,4.533973226539677,4.644544091684805,4.75629766444438,4.861180480409724,4.953585052675925,5.029815707648817,5.087656652088775,5.126023967295016,5.1446863806020655,5.144042288060199,5.124942683079144,5.0885514573594035,5.036236044025268,4.969482619841823,4.889831116640739,4.798826147426759,4.697980660004357,4.588749715318264,4.472512269868334,4.350559238902212,4.224086444077461,4.09419131796923,3.9618724582107205,3.828031304535853
2024-04-16,0.006444646691197521,5.382802276540075,-0.3058205872405543,13.729717494907616,3.9392101946917424,16.93825247997035,5.117187642418148,4.921188703037542,4.784309812383169,4.6930555954652124,4.636684821828891,4.606659345447049,4.596204129983974,4.599955669120808,4.613680805035003,4.634051660354949,4.658465336877073,4.684899361001374,4.711795699620309,4.737967632309195,4.762524925945363,4.7848136793197895,4.804367937626237,4.82087075919722,4.8341228805435215,4.844017495189269,4.850519956396798,4.853651449018453,4.853475863574379,4.850089255890116,4.843611395892533,4.834179005536207,4.821940363142691,4.80705101352105,4.7896703731532435,4.769959059904008,5.18485807790251,4.988435848939882,4.852904050681806,4.7632697657736465,4.707961683499166,4.6780061389004075,4.6664375584553275,4.667861512005744,4.678121471168428,4.694039182553227,4.713209444388317,4.733836466114809,4.754602830361179,4.774564462190532,4.793066561420348,4.8096765187711314,4.8241306105903,4.836291858594853,4.846116911272663,4.853630186905337,4.858903835177386,4.862042338086851,4.863170790466274,4.862426082787395,4.859950359717772,4.855886251945889,4.8503734802809735,4.8435465136151885,4.835533029176677,4.826452977328364,4.886308995130698,4.5933321480621165,4.448107896278779,4.4041667284654284,4.4270094444076005,4.491223948615745,4.578280887660304,4.674849585258621,4.771512633390971,4.861785827971173,4.9413718831209685,5.007593047171608,5.0589605501405925,5.09484863836757,5.115248489822093,5.120583085186206,5.1115685435726945,5.089110831233407,5.0542293575674595,5.0080009699401025,4.951519389094733,4.885866299122906,4.812091203566397,4.731197846336871,4.644135521906562,4.551794001349057,4.455001108206328,4.354522212996612,4.251061094454574,4.145261752338839
2024-04-17,-0.29385565978097317,5.655721827891497,-21.149717519474304,30.325905123625198,8.256079101669355,11.572451574218105,5.08795968236858,4.882969693213911,4.7342530160635174,4.631070543739049,4.564328413906056,4.526352358216991,4.510691130475717,4.5119454066136955,4.525618985845785,4.54798950697937,4.575996232602792,4.607142752178124,4.639412717682118,4.671196956589732,4.701230510397796,4.728538325826943,4.752388483216473,4.772251984999704,4.787768248774627,4.798715556359639,4.80498580410581,4.806562982176349,4.803504882869809,4.79592760156259,4.783992449542846,4.767894946840371,4.747855605952212,4.724112254850919,4.696913680483445,4.66651440268994,5.154893383330546,4.949496167951079,4.802303811120617,4.701058503920376,4.635757669580014,4.598198400396911,4.581650280409123,4.580609236393177,4.59060341597364,4.608033623229392,4.630038003398309,4.654375013359825,4.679321255759902,4.70358216185645,4.726214225860774,4.746557813335741,4.764179674742238,4.778824307322029,4.790373290622836,4.798811707956382,4.804200772997212,4.806655811029871,4.806328795324625,4.80339470537171,4.798041049233989,4.790459971619973,4.780842448010451,4.76937414005234,4.756232556332242,4.741585224364414,4.850791470586327,4.533141629420595,4.361338403659104,4.296782677882534,4.3083880624336786,4.371333930349984,4.466006876754431,4.577103800318554,4.692873463765858,4.804476563194099,4.905447087064952,4.991240129838354,5.058853390215866,5.106511371485767,5.133402847870797,5.13946349773664,5.125196759617272,5.091526964282394,5.039679656435789,4.9710847613002915,4.887298890159048,4.789943628661679,4.680657124346322,4.56105669578289,4.432710534050468,4.29711686577194,4.155689202453541,4.00974651932424,3.860507393361786,3.709087289166514
2024-04-18,2.0997700384760734,3.272712756711846,-42.17536716650057,46.162855576611236,8.13998541788745,9.249235111048097,5.114235216962918,4.922172610779641,4.783574622213218,4.6877704860027665,4.625839429134313,4.5903523419899,4.575149251940832,4.575147837976321,4.586178840252382,4.60484475587592,4.628398681504848,4.6546405729518,4.68182854938442,4.708603181455521,4.7339229745027005,4.757009494848175,4.77730079360556,4.7944119621123065,4.808101809528681,4.818244789229487,4.82480741894857,4.827828542479375,4.8274028700675995,4.82366731218325,4.816789688643027,4.806959453392082,4.794380125802231,4.779263163111007,4.761823046493906,4.742273386000155,5.181758146326615,4.989316772338573,4.852160758665434,4.758184567023093,4.697619714083443,4.662556133840452,4.646592950570031,4.644572180285332,4.652367246140002,4.666709433443828,4.685042197269969,4.7053972422144295,4.726288584557714,4.746622064099372,4.765618430485113,4.782748457975639,4.797678707056933,4.810226645143283,4.8203239118978916,4.82798659062204,4.8332914336047885,4.836357086091742,4.837329456872016,4.836370488663961,4.833649684142933,4.829337840197816,4.823602531532827,4.81660496377254,4.808497885336354,4.799424306694876,4.891387482455361,4.595389073983766,4.436841548565997,4.377718149203307,4.387921844127099,4.44386751512868,4.527294723676071,4.624275871816668,4.724389704111189,4.820034503360905,4.905859115864816,4.978293187232541,5.035160771669327,5.075363860392889,5.0986244139814385,5.105275226986759,5.096091442531007,5.07215580563125,5.034751827541518,4.985279956101959,4.925192631893202,4.85594477668672,4.778956826284377,4.695587899000717,4.607117096356477,4.514731274844096,4.419517916190036,4.322461966348445,4.224445717353807,4.12625097699344
2024-04-19,2.6114414981039498,2.762151521261583,-21.27921953714508,24.30040646405396,7.375221679766305,9.184934647995764,5.106541448394173,4.908954548901038,4.767064155412887,4.669420255806903,4.606534354198734,4.570574781399154,4.5551066515211005,4.554870164649772,4.565591821890746,4.583823868530882,4.606807929068926,4.632359358024065,4.658769314454327,4.684721986202941,4.709224750880222,4.731549372152447,4.751182598698069,4.767784764974649,4.7811551927171365,4.791203364193286,4.7979249864308215,4.80138219315673,4.801687240868889,4.798989149733982,4.793462820984882,4.785300232002114,4.774703369888905,4.761878615453934,4.747032333282182,4.730367461023371,5.173914087065856,4.9759281129915305,4.835490340798105,4.739678024744574,4.6781476344903945,4.642592834149737,4.626349483359707,4.624094850466882,4.631609444916826,4.645582616533693,4.66345061997971,4.6832602238964505,4.703553417058466,4.723270117100953,4.741666509307725,4.758247028909296,4.772708222426076,4.784892876560075,4.7947529347301225,4.8023198520083135,4.807681174622912,4.8109622688974865,4.812312262363835,4.811893392372695,4.809873081187666,4.806418168818008,4.801690834425296,4.795845823700832,4.789028673553991,4.781374687657821,4.876729844116282,4.573654625949592,4.412964444501372,4.354096586263161,4.365325129604158,4.422098183817066,4.505661044294053,4.601918972560652,4.700500491787475,4.793988190610241,4.8772892090765705,4.947121975939182,5.001599492380167,5.039892612830258,5.061959443683761,5.068329237897623,5.059931069611974,5.037959180885243,5.003768247482274,4.958792950828618,4.904487201504596,4.842279163893651,4.773538905562596,4.699556058827688,4.621525352910995,4.540538267690121,4.457579386658367,4.373526297828264,4.289152115812567,4.205129883722279
2024-04-22,0.6223933090838303,4.757324807870794,-2.3883213272164014,12.439482758433707,5.018840971644127,15.794683268800041,5.104724871397372,4.903783198126851,4.761247467397549,4.664414751757032,4.602992684490313,4.568662447470947,4.554719916514954,4.555781022992573,4.567539879090761,4.586570257819384,4.61016269728849,4.636190877340004,4.6630020489604185,4.689327227080001,4.714207621534615,4.736934408808539,4.756999463055715,4.774055088815878,4.7878811462243025,4.798358245844836,4.805445925608298,4.8091649158060354,4.80958275713938,4.806802167593997,4.800951661432096,4.792178012013972,4.780640222873895,4.766504731277772,4.749941617676654,4.731121634928167,5.17209249179706,4.97072908852678,4.829618370852601,4.734550927281099,4.674382359198993,4.640334163762438,4.6254893056067745,4.624413928869029,4.632864280262576,4.647553973119786,4.665966063518963,4.686199842910872,4.706845425063371,4.726881086278483,4.745589470601865,4.76248951971592,4.777281511834268,4.789802993875824,4.79999371812599,4.8078679742944335,4.8134929526449355,4.816971989409556,4.818431734849487,4.818012448937308,4.815860771403007,4.812124433644777,4.806948481769798,4.800472664923328,4.792829713221123,4.784144287078881,4.869640487195027,4.564991542299993,4.407895563472475,4.354056294269823,4.369817474897919,4.429835031847494,4.515236450868748,4.61216782665296,4.71064909337404,4.803673971565131,4.886504003184647,4.956116319117599,5.010772999031969,5.049686450147067,5.072760476589345,5.080390897623526,5.073312912277014,5.052485069121951,5.019001819100064,4.974028315177373,4.9187524625577215,4.854350287043804,4.781961532839685,4.7026730693775765,4.61750821538835,4.527420505993155,4.43329075788491,4.335926546893586,4.2360634158977755,4.134367290714844
