Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30,SVENPY01,SVENPY02,SVENPY03,SVENPY04,SVENPY05,SVENPY06,SVENPY07,SVENPY08,SVENPY09,SVENPY10,SVENPY11,SVENPY12,SVENPY13,SVENPY14,SVENPY15,SVENPY16,SVENPY17,SVENPY18,SVENPY19,SVENPY20,SVENPY21,SVENPY22,SVENPY23,SVENPY24,SVENPY25,SVENPY26,SVENPY27,SVENPY28,SVENPY29,SVENPY30,SVENF01,SVENF02,SVENF03,SVENF04,SVENF05,SVENF06,SVENF07,SVENF08,SVENF09,SVENF10,SVENF11,SVENF12,SVENF13,SVENF14,SVENF15,SVENF16,SVENF17,SVENF18,SVENF19,SVENF20,SVENF21,SVENF22,SVENF23,SVENF24,SVENF25,SVENF26,SVENF27,SVENF28,SVENF29,SVENF30
2024-06-24,2.04676231944292,3.51782037707787,-0.0001253004340816,7.24184822645551,1.92398654797222,16.1415586547667,5.005401600007974,4.647380406661659,4.423491463612769,4.289152896654183,4.214524370185861,4.179508234075198,4.170488721039376,4.178192669322825,4.196277388206653,4.220392386471104,4.2475516092407215,4.275710343550248,4.303477880057669,4.32992082494348,4.354427371855561,4.376612873437955,4.396253610398743,4.413239967757662,4.427543078789842,4.4391908936276785,4.448250899120112,4.454817572280334,4.459003230483071,4.460931338707507,4.460731607720843,4.458536407062089,4.454478149634795,4.448687398517874,4.4412915133242326,4.4324137012832905,5.071758376396109,4.712518720542887,4.489942351964092,4.3569471127851065,4.282728188096549,4.246872189778504,4.235742765881474,4.240187878165577,4.254053590245924,4.273206228762842,4.294881986215168,4.317250549583418,4.3391201236937755,4.359736666471195,4.378646371600435,4.395600914579762,4.410491815933596,4.423304769291696,4.43408775424914,4.442928731581477,4.449940042434297,4.455247525331186,4.458982970236583,4.461278942674856,4.462265295847663,4.462066886444654,4.460802148162768,4.458582274449617,4.455510831230568,4.451683669907451,4.560349452268324,4.083444074605543,3.9041460738239655,3.8873356802015246,3.9540272237057934,4.058503888522745,4.174729250782137,4.288274691597179,4.3915262835235715,4.480841301749454,4.55486359558166,4.61352762272292,4.657471573363754,4.687693364815871,4.705350691732259,4.711646397356874,4.70776426345309,4.694834486811236,4.6739165350666525,4.645992082952679,4.611963707002855,4.572656785656363,4.528823102434027,4.481145273550432,4.430241491175712,4.376670292526428,4.320935194274713,4.263489107822172,4.204738495433354,4.1450472529294995
2024-06-25,2.045934166866455,3.5266121991666393,-0.00017465588435883086,7.204946655915263,1.9098308631021583,16.213916727377217,5.004572100771718,4.641220803240456,4.414031322750841,4.277589569750827,4.201573340152892,4.165606582288763,4.155912826807722,4.163125974582124,4.180849195658417,4.204699931045121,4.231672526054295,4.25970966207124,4.287411927229201,4.31383940365488,4.338374992088628,4.36062947368041,4.380375012196363,4.3974981955813615,4.411966615147092,4.423804904861435,4.433077448629018,4.439875828053539,4.4443096689143555,4.446499944387789,4.446574068041986,4.444662300297971,4.4408951253184075,4.435401349206237,4.428306737136027,4.4197330548618865,5.070956581133012,4.706359785551079,4.480487548503179,4.345399653883586,4.2698054311610045,4.233013621637102,4.2212277096493525,4.225202367797806,4.238728343742483,4.257638172931448,4.279146459226549,4.301408257868467,4.323221172790223,4.34382297437776,4.362753194579152,4.379757886998721,4.3947237214460655,4.4076321586163685,4.418527469302918,4.42749436619015,4.434642354618578,4.440094808649934,4.44398138820134,4.446432828824043,4.447577421609821,4.447538698869481,4.446433979679318,4.44437352689579,4.441460136437545,4.437789029105404,4.552764843401577,4.069010141471791,3.886890144951445,3.869029404860754,3.9354027066638952,4.0398470488540505,4.156156495207452,4.269852981855017,4.3733188000153795,4.462919896132316,4.537307977847449,4.596420452857779,4.640893321000147,4.671718296486361,4.6900442422440145,4.697063754093271,4.693949873000963,4.68182220198651,4.661730172539713,4.634646220285967,4.6014645989292005,4.563003319159138,4.520007739219048,4.473154948810751,4.423058451296291,4.370272863410614,4.315298477740338,4.258585607069785,4.2005386726793335,4.141520023435858
2024-06-26,1.872639673553233,3.699263051524112,0.00015454635031158785,7.927863972579769,2.0544147852269776,15.74230319508927,5.042899373224601,4.700074498410292,4.4837552758257155,4.353322497424359,4.280991750466921,4.247669854655172,4.24018144453164,4.24940359021703,4.269004651238377,4.294586955121031,4.3231006197803445,4.352440336792619,4.381166263775069,4.4083095751624075,4.433236101142972,4.455550069818663,4.475025714211507,4.49155836944465,4.505129295553865,4.5157802335375745,4.523594911850468,4.528685550776359,4.531182985293055,4.5312294251664165,4.528973149294389,4.524564627108973,4.518153698514071,4.509887542725027,4.499909237383514,4.4883567606659875,5.110072158903382,4.766118214468675,4.551153574133835,4.422108554397356,4.350213935274735,4.3160358688299265,4.306363671538829,4.31219263268503,4.327386959037256,4.347780176692076,4.370563577215861,4.393867310972543,4.416471713564845,4.437607369701597,4.456816026854525,4.473853470464921,4.488621488430086,4.501120104296931,4.511414003075066,4.519608941920444,4.525835215986579,4.530236128337626,4.532960019974476,4.534154837922837,4.533964514194465,4.532526635738641,4.52997103212757,4.526419012046053,4.5219830543140365,4.516766812888378,4.618921421013825,4.1571447564354145,3.9802284158020997,3.962976197985417,4.029931950820615,4.136085823205065,4.255025543992595,4.371662902361601,4.477771604154353,4.569252454638272,4.6444596247601595,4.703178550849638,4.746003847110672,4.773962613982936,4.78828814418402,4.790285669236582,4.781254307661129,4.7624432143776545,4.735028434378892,4.700102188444039,4.65866952824016,4.611649269299099,4.559877320427838,4.504111270506817,4.445035548676451,4.3832667524321804,4.319358908253099,4.253808532935196,4.187059426508744,4.119507165294138
2024-06-27,1.997212040373165,3.580685784255214,-0.000165600141845503,7.5491433139124196,1.947340298534463,15.957329670367038,5.024455956320012,4.670567286868043,4.450087127829478,4.318839279163839,4.247143778181047,4.214944353359774,4.208614637597016,4.218853094033182,4.239287262099036,4.265542441082119,4.294616095147658,4.324454653680112,4.353665119481635,4.381317048831271,4.406805529125043,4.429755623450369,4.449955216259415,4.467307462206309,4.481796873378677,4.4934649719351185,4.502392706179354,4.50868768761439,4.5124748917171225,4.513889866430413,4.513073769523637,4.510169748854347,4.505320314834957,4.498665450021742,4.490341268861034,4.480479089541524,5.091275725673556,4.736182365319086,4.51700019617151,4.3870477278482465,4.3156716972407745,4.2824954953149845,4.273873024975812,4.280629458926199,4.296590127148994,4.317608293397571,4.340915743304745,4.364685368065345,4.387734451781747,4.40932212469628,4.429010292103842,4.44656764007833,4.461903067379609,4.475019350000229,4.4859808066934255,4.494890713479925,4.501875546063924,4.507074029409812,4.510629586753448,4.512685200610245,4.513379988568223,4.512846998545916,4.511211869681268,4.508592104898043,4.505096772204575,4.500826502598912,4.584135990745058,4.1139776940796295,3.9403661197054074,3.929014215017796,4.001015893051892,4.11048361261485,4.231176574028051,4.348507959210405,4.454770205658278,4.546285273730956,4.621706231317251,4.681007249681208,4.724885057086885,4.754406162992765,4.770800741684933,4.775343899201862,4.769288881449098,4.753831041094694,4.730089911647439,4.699101840058571,4.66181868110176,4.619109881533623,4.571766372583007,4.520505340631079,4.465975334520356,4.408761399372632,4.349390064287715,4.288334092639598,4.22601695149931,4.162816984522105
2024-06-28,2.2373399730954038,3.352123065884163,-0.00011353050733392995,7.150903362301919,1.8091872751828773,15.915712177057463,5.027967773363414,4.679129264351521,4.468735666724453,4.34861787698769,4.287279257478338,4.263974577052647,4.264945466773328,4.281011032338988,4.306014747074864,4.335815630610142,4.367627624647534,4.399583263657133,4.430442898275299,4.459399118285291,4.485943961512044,4.509777894661516,4.530746839604203,4.548798207128395,4.563949937230694,4.576268526525929,4.585853326069098,4.592825256190904,4.597318661850258,4.599475420862683,4.599440681808689,4.59735978990685,4.593376084834592,4.587629342353351,4.580254693598132,4.571381900044248,5.094900418049792,4.744823340744176,4.535566293339608,4.416451956833613,4.355052076931244,4.33034376935622,4.328584197424474,4.340745385931125,4.360885902867763,4.3851021897195555,4.4108456731302965,4.436473896704986,4.4609529643061485,4.483658706837848,4.504242809262445,4.522542039981164,4.538516320547147,4.5522062559946,4.563703906295666,4.573132639658457,4.580633261602272,4.586354509744635,4.590446602547385,4.593056933358806,4.594327275146052,4.594392049370686,4.593377342694906,4.59140044620486,4.588569755963578,4.584984919253863,4.587966621888584,4.139521780439936,3.9921548938705307,4.002501726604806,4.089555088261823,4.2080631214507385,4.333233095740811,4.451939282091168,4.5576723919164674,4.6476411760185945,4.721111740773297,4.778458484601212,4.8206239948897105,4.848813800512705,4.864325838517749,4.868457047144691,4.8624539790204375,4.847488412278971,4.824647038894673,4.794928969147281,4.7592474705362315,4.718433899618818,4.673242670026955,4.624356607713512,4.572392335461227,4.517905495005178,4.461395709787653,4.403311244879099,4.344053350502578,4.28398029198025
